locality,lga_name,abs_lga_code,regional_group,category,subcategory,display_name,poi_count
MARCUS HILL,GREATER GEELONG,22750,Barwon,recreation,nature_reserve,Nature Reserve,2
MARCUS HILL,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,10
MARENGO,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,1
MARENGO,COLAC OTWAY,21750,Barwon,public_transport,stop_position,Public Transport Stop Position,1
MARENGO,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,1
MARENGO,COLAC OTWAY,21750,Barwon,recreation,park,Park,2
MARLBED,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,7
MARLO,EAST GIPPSLAND,22110,Gippsland,education,school,School,4
MARLO,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,4
MARLO,EAST GIPPSLAND,22110,Gippsland,recreation,park,Park,4
MARLO,EAST GIPPSLAND,22110,Gippsland,recreation,playground,Playground,2
MARLO,EAST GIPPSLAND,22110,Gippsland,shopping,convenience_store,Convenience Store,1
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,community,community_centre,Community Centre,2
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,education,school,School,2
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,public_transport,bus_stop,Bus Stop,4
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,public_transport,stop_position,Public Transport Stop Position,1
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,park,Park,2
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,playground,Playground,1
MARNOO,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,shopping,supermarket,Supermarket,1
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,education,school,School,2
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,public_transport,bus_stop,Bus Stop,2
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,recreation,park,Park,2
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,recreation,sports_centre,Sports Centre,2
MARONG,GREATER BENDIGO,22620,Loddon Campaspe,shopping,convenience_store,Convenience Store,3
MAROONA,ARARAT,20260,Central Highlands,education,school,School,2
MAROONA,ARARAT,20260,Central Highlands,public_transport,bus_stop,Bus Stop,1
MAROONA,ARARAT,20260,Central Highlands,recreation,nature_reserve,Nature Reserve,2
MARRAWEENEY,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,5
MARSHALL,GREATER GEELONG,22750,Barwon,community,social_facility,Social Facility,6
MARSHALL,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,7
MARSHALL,GREATER GEELONG,22750,Barwon,public_transport,platform,Public Transport Platform,2
MARSHALL,GREATER GEELONG,22750,Barwon,public_transport,railway_station,Railway Station,1
MARSHALL,GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,2
MARSHALL,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,15
MARSHALL,GREATER GEELONG,22750,Barwon,recreation,park,Park,5
MARSHALL,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,1
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,community,community_centre,Community Centre,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,community,library,Library,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,community,social_facility,Social Facility,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,education,school,School,5
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,healthcare,dentist,Dentist,1
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,healthcare,hospital,Hospital,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,healthcare,pharmacy,Pharmacy,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,bus_stop,Bus Stop,75
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,platform,Public Transport Platform,1
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,railway_station,Railway Station,1
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,station,Public Transport Station,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,public_transport,stop_position,Public Transport Stop Position,7
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,garden,Garden,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,9
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,park,Park,26
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,sports_centre,Sports Centre,2
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,shopping,convenience_store,Convenience Store,6
MARYBOROUGH,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,shopping,supermarket,Supermarket,4
MARYSVILLE,MURRINDINDI,25620,Goulburn,education,school,School,2
MARYSVILLE,MURRINDINDI,25620,Goulburn,healthcare,clinic,Clinic,1
MARYSVILLE,MURRINDINDI,25620,Goulburn,healthcare,pharmacy,Pharmacy,1
MARYSVILLE,MURRINDINDI,25620,Goulburn,public_transport,bus_stop,Bus Stop,3
MARYSVILLE,MURRINDINDI,25620,Goulburn,recreation,garden,Garden,4
MARYSVILLE,MURRINDINDI,25620,Goulburn,recreation,nature_reserve,Nature Reserve,7
MARYSVILLE,MURRINDINDI,25620,Goulburn,recreation,park,Park,6
MARYSVILLE,MURRINDINDI,25620,Goulburn,recreation,playground,Playground,3
MARYSVILLE,MURRINDINDI,25620,Goulburn,recreation,sports_centre,Sports Centre,2
MARYSVILLE,MURRINDINDI,25620,Goulburn,shopping,supermarket,Supermarket,2
MAUDE,GOLDEN PLAINS,22490,Central Highlands,recreation,sports_centre,Sports Centre,2
MCKENZIE CREEK,HORSHAM,23190,Wimmera Southern Mallee,education,school,School,2
MCKENZIE CREEK,HORSHAM,23190,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
MCKENZIE HILL,MOUNT ALEXANDER,25430,Loddon Campaspe,public_transport,bus_stop,Bus Stop,1
MCKENZIE HILL,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
MCLOUGHLINS BEACH,WELLINGTON,26810,Gippsland,recreation,park,Park,10
MCLOUGHLINS BEACH,WELLINGTON,26810,Gippsland,recreation,playground,Playground,2
MEADOW CREEK,WANGARATTA,26700,Ovens Murray,recreation,nature_reserve,Nature Reserve,1
MEATIAN,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,2
MEENIYAN,SOUTH GIPPSLAND,26170,Gippsland,education,school,School,2
MEENIYAN,SOUTH GIPPSLAND,26170,Gippsland,recreation,park,Park,4
MEENIYAN,SOUTH GIPPSLAND,26170,Gippsland,shopping,supermarket,Supermarket,1
MEERING WEST,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,1
MEERLIEU,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,8
MELVILLE FOREST,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,nature_reserve,Nature Reserve,2
MEPUNGA,MOYNE,25490,Great South Coast,recreation,nature_reserve,Nature Reserve,2
MERBEIN,MILDURA,24780,Mallee,community,library,Library,1
MERBEIN,MILDURA,24780,Mallee,community,social_facility,Social Facility,2
MERBEIN,MILDURA,24780,Mallee,education,kindergarten,Kindergarten,2
MERBEIN,MILDURA,24780,Mallee,education,school,School,4
MERBEIN,MILDURA,24780,Mallee,public_transport,bus_stop,Bus Stop,8
MERBEIN,MILDURA,24780,Mallee,recreation,garden,Garden,24
MERBEIN,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,3
MERBEIN,MILDURA,24780,Mallee,recreation,park,Park,12
MERBEIN,MILDURA,24780,Mallee,recreation,playground,Playground,2
MERBEIN,MILDURA,24780,Mallee,recreation,sports_centre,Sports Centre,1
MERBEIN,MILDURA,24780,Mallee,shopping,supermarket,Supermarket,2
MERBEIN SOUTH,MILDURA,24780,Mallee,recreation,garden,Garden,38
MERBEIN SOUTH,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,2
MERBEIN SOUTH,MILDURA,24780,Mallee,shopping,convenience_store,Convenience Store,2
MERBEIN WEST,MILDURA,24780,Mallee,recreation,garden,Garden,2
MERBEIN WEST,MILDURA,24780,Mallee,recreation,park,Park,2
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,education,school,School,2
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,public_transport,bus_stop,Bus Stop,2
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,public_transport,platform,Public Transport Platform,1
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,public_transport,station,Public Transport Station,2
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,recreation,nature_reserve,Nature Reserve,9
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,recreation,park,Park,4
MEREDITH,GOLDEN PLAINS,22490,Central Highlands,recreation,sports_centre,Sports Centre,2
MERINGUR,MILDURA,24780,Mallee,public_transport,platform,Public Transport Platform,2
MERINGUR,MILDURA,24780,Mallee,recreation,garden,Garden,28
MERINGUR,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,4
MERINGUR,MILDURA,24780,Mallee,shopping,convenience_store,Convenience Store,1
MERINO,GLENELG,22410,Great South Coast,education,school,School,2
MERINO,GLENELG,22410,Great South Coast,recreation,nature_reserve,Nature Reserve,5
MERINO,GLENELG,22410,Great South Coast,recreation,park,Park,4
MERINO,GLENELG,22410,Great South Coast,recreation,playground,Playground,1
MERRIGUM,GREATER SHEPPARTON,22830,Goulburn,education,school,School,2
MERRIGUM,GREATER SHEPPARTON,22830,Goulburn,public_transport,bus_stop,Bus Stop,2
MERRIGUM,GREATER SHEPPARTON,22830,Goulburn,recreation,park,Park,4
MERRIGUM,GREATER SHEPPARTON,22830,Goulburn,shopping,convenience_store,Convenience Store,2
MERRIJIG (BAIRNSDALE),EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,education,school,School,3
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,healthcare,doctor,Doctor,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,recreation,garden,Garden,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,recreation,park,Park,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,recreation,sports_centre,Sports Centre,2
MERRIJIG (MOUNT BULLER),MANSFIELD,24250,Ovens Murray,shopping,convenience_store,Convenience Store,1
MERRIMU,MOORABOOL,25150,Central Highlands,recreation,park,Park,2
MERRINEE,MILDURA,24780,Mallee,recreation,garden,Garden,4
MERRINEE,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,4
MERRINEE,MILDURA,24780,Mallee,recreation,park,Park,3
MERTON,MANSFIELD,24250,Ovens Murray,public_transport,bus_stop,Bus Stop,2
MERTON,MANSFIELD,24250,Ovens Murray,public_transport,platform,Public Transport Platform,1
MERTON,MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
MERTON,MANSFIELD,24250,Ovens Murray,recreation,park,Park,2
METCALFE,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,5
METCALFE,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,park,Park,4
METCALFE,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,playground,Playground,2
METUNG,EAST GIPPSLAND,22110,Gippsland,education,school,School,2
METUNG,EAST GIPPSLAND,22110,Gippsland,healthcare,pharmacy,Pharmacy,1
METUNG,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,3
METUNG,EAST GIPPSLAND,22110,Gippsland,recreation,park,Park,10
METUNG,EAST GIPPSLAND,22110,Gippsland,shopping,supermarket,Supermarket,2
MIA MIA,GREATER BENDIGO,22620,Loddon Campaspe,community,community_centre,Community Centre,2
MIA MIA,GREATER BENDIGO,22620,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
MIA MIA,GREATER BENDIGO,22620,Loddon Campaspe,recreation,park,Park,2
MIDDLE CREEK,ARARAT,20260,Central Highlands,recreation,nature_reserve,Nature Reserve,2
MIDDLE TARWIN,SOUTH GIPPSLAND,26170,Gippsland,community,community_centre,Community Centre,2
MIDDLE TARWIN,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,2
MIEPOLL,STRATHBOGIE,26430,Goulburn,community,town_hall,Town Hall,1
MIEPOLL,STRATHBOGIE,26430,Goulburn,public_transport,bus_stop,Bus Stop,2
MIEPOLL,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,8
MIGA LAKE,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,10
MILAWA,WANGARATTA,26700,Ovens Murray,community,town_hall,Town Hall,2
MILAWA,WANGARATTA,26700,Ovens Murray,education,school,School,2
MILAWA,WANGARATTA,26700,Ovens Murray,public_transport,bus_stop,Bus Stop,2
MILAWA,WANGARATTA,26700,Ovens Murray,recreation,nature_reserve,Nature Reserve,1
MILAWA,WANGARATTA,26700,Ovens Murray,recreation,park,Park,2
MILAWA,WANGARATTA,26700,Ovens Murray,recreation,playground,Playground,1
MILAWA,WANGARATTA,26700,Ovens Murray,recreation,sports_centre,Sports Centre,1
MILAWA,WANGARATTA,26700,Ovens Murray,shopping,convenience_store,Convenience Store,1
MILDURA,MILDURA,24780,Mallee,community,community_centre,Community Centre,9
MILDURA,MILDURA,24780,Mallee,community,library,Library,3
MILDURA,MILDURA,24780,Mallee,community,social_facility,Social Facility,2
MILDURA,MILDURA,24780,Mallee,education,childcare,Childcare Centre,2
MILDURA,MILDURA,24780,Mallee,education,college,College,2
MILDURA,MILDURA,24780,Mallee,education,kindergarten,Kindergarten,9
MILDURA,MILDURA,24780,Mallee,education,school,School,24
MILDURA,MILDURA,24780,Mallee,healthcare,clinic,Clinic,1
MILDURA,MILDURA,24780,Mallee,healthcare,dentist,Dentist,1
MILDURA,MILDURA,24780,Mallee,healthcare,doctor,Doctor,2
MILDURA,MILDURA,24780,Mallee,healthcare,hospital,Hospital,4
MILDURA,MILDURA,24780,Mallee,healthcare,pharmacy,Pharmacy,5
MILDURA,MILDURA,24780,Mallee,public_transport,bus_station,Bus Station,1
MILDURA,MILDURA,24780,Mallee,public_transport,bus_stop,Bus Stop,225
MILDURA,MILDURA,24780,Mallee,public_transport,platform,Public Transport Platform,1
MILDURA,MILDURA,24780,Mallee,public_transport,stop_position,Public Transport Stop Position,6
MILDURA,MILDURA,24780,Mallee,recreation,garden,Garden,27
MILDURA,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,2
MILDURA,MILDURA,24780,Mallee,recreation,park,Park,157
MILDURA,MILDURA,24780,Mallee,recreation,playground,Playground,47
MILDURA,MILDURA,24780,Mallee,recreation,sports_centre,Sports Centre,11
MILDURA,MILDURA,24780,Mallee,shopping,convenience_store,Convenience Store,21
MILDURA,MILDURA,24780,Mallee,shopping,supermarket,Supermarket,13
MILLBROOK,MOORABOOL,25150,Central Highlands,public_transport,bus_stop,Bus Stop,2
MILLTOWN,GLENELG,22410,Great South Coast,recreation,nature_reserve,Nature Reserve,1
MINCHA WEST,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,3
MINERS REST,BALLARAT,20570,Central Highlands,education,kindergarten,Kindergarten,1
MINERS REST,BALLARAT,20570,Central Highlands,education,school,School,2
MINERS REST,BALLARAT,20570,Central Highlands,public_transport,bus_stop,Bus Stop,7
MINERS REST,BALLARAT,20570,Central Highlands,recreation,park,Park,36
MINERS REST,BALLARAT,20570,Central Highlands,recreation,playground,Playground,5
MINERS REST,BALLARAT,20570,Central Highlands,recreation,sports_centre,Sports Centre,2
MINERS REST,BALLARAT,20570,Central Highlands,shopping,supermarket,Supermarket,2
MINHAMITE,MOYNE,25490,Great South Coast,community,community_centre,Community Centre,2
MINIMAY,WEST WIMMERA,26890,Wimmera Southern Mallee,community,community_centre,Community Centre,2
MINIMAY,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,28
MINIMAY,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,park,Park,2
MININERA,ARARAT,20260,Central Highlands,recreation,playground,Playground,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,education,kindergarten,Kindergarten,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,education,school,School,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,healthcare,hospital,Hospital,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,healthcare,pharmacy,Pharmacy,1
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,public_transport,bus_stop,Bus Stop,1
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,6
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,park,Park,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,playground,Playground,2
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,sports_centre,Sports Centre,4
MINYIP,YARRIAMBIACK,27630,Wimmera Southern Mallee,shopping,convenience_store,Convenience Store,1
MIOWERA,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,3
MIRALIE,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,1
MIRBOO,SOUTH GIPPSLAND,26170,Gippsland,recreation,park,Park,2
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,community,community_centre,Community Centre,2
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,community,library,Library,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,community,social_facility,Social Facility,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,community,town_hall,Town Hall,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,education,kindergarten,Kindergarten,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,education,school,School,4
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,healthcare,pharmacy,Pharmacy,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,public_transport,bus_stop,Bus Stop,4
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,3
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,recreation,park,Park,4
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,recreation,playground,Playground,1
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,recreation,sports_centre,Sports Centre,4
MIRBOO NORTH,SOUTH GIPPSLAND,26170,Gippsland,shopping,supermarket,Supermarket,1
MIRIMBAH,MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
MIRRANATWA,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,nature_reserve,Nature Reserve,4
MITCHELL PARK,BALLARAT,20570,Central Highlands,recreation,park,Park,6
MITCHELL PARK,BALLARAT,20570,Central Highlands,recreation,playground,Playground,5
MITCHELL PARK,BALLARAT,20570,Central Highlands,shopping,convenience_store,Convenience Store,1
MITCHELLSTOWN,STRATHBOGIE,26430,Goulburn,public_transport,station,Public Transport Station,1
MITCHELLSTOWN,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,3
MITIAMO,LODDON,23940,Loddon Campaspe,recreation,park,Park,2
MITIAMO,LODDON,23940,Loddon Campaspe,recreation,playground,Playground,1
MITIAMO,LODDON,23940,Loddon Campaspe,recreation,sports_centre,Sports Centre,2
MITRE,HORSHAM,23190,Wimmera Southern Mallee,public_transport,bus_stop,Bus Stop,1
MITRE,HORSHAM,23190,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,14
MITTA MITTA,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
